catalog,vizier_source,vizier_table,recno,Index,Name,GLON,GLAT,RAJ2000,DEJ2000,e_pos,SNR,Pipeline,PipeDet,PCCS2,PSZ,f_IR,q_neural,Y5R500,e_Y5R500,Val,zID,z,MSZ,E_MSZ,e_MSZ,MCXC,RedMAPPer,ACT,SPT,f_WISE,AMIevi,COSMO,Comment,Simbad,RA_deg,Dec_deg
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,712,712,PSZ2 G146.10-55.55,146.1055366,-55.5521363,25.7705973,4.9787322,2.428775,4.67458,1,100,0,999999,0,0.699979,1.243058,0.450094,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,25.7705973,4.9787322
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,713,713,PSZ2 G146.13+40.97,146.1307066,40.9712732,144.7845117,66.4370544,5.887489,4.90233,3,1,1,999999,0,0.001034,4.853397,1.968535,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 353GHz,",Simbad,144.7845117,66.4370544
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,714,714,PSZ2 G146.16-48.92,146.1642239,-48.9208621,28.1790338,11.1670104,2.428572,5.10059,1,100,0,999999,0,0.004411,8.200564,4.465716,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-1,-1000.0,0,,Simbad,28.1790338,11.1670104
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,715,715,PSZ2 G146.35-15.59,146.3598503,-15.5942462,43.6665283,41.6040633,3.881427,8.21934,3,111,0,523,0,0.950155,36.966217,10.620661,21,RXC J0254.4+4134,0.0172,1.957186,0.140879,0.145232,J0254.4+4134,,,,-10,-1000.0,1,,Simbad,43.6665283,41.6040633
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,716,716,PSZ2 G146.82+40.97,146.8212226,40.976483,144.1849163,65.9751947,3.794718,5.30917,3,1,0,999999,0,0.001538,14.672756,4.930904,30,GMBCG J144.26171+65.90604,0.259,4.489098,0.450875,0.095912,,,,,-10,-1000.0,0,,Simbad,144.1849163,65.9751947
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,717,717,PSZ2 G146.88+17.13,146.889085,17.1329694,83.541164,65.7206336,2.428664,6.13309,1,100,1,999999,0,0.006319,6.6276,2.519947,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,"Point sources at: 217GHz, 353GHz, 857GHz,",Simbad,83.541164,65.7206336
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,718,718,PSZ2 G147.11+21.84,147.115103,21.8416857,94.6302382,67.4056435,3.648692,5.86298,2,111,0,525,0,0.970621,3.086629,1.375605,21,RXC J0618.5+6724,0.1127,3.380101,0.349949,0.388896,J0618.6+6724,,,,-10,1.23068,0,,Simbad,94.6302382,67.4056435
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,719,719,PSZ2 G147.14-20.56,147.1406125,-20.5648873,41.5339378,36.857099,3.676408,6.30829,3,11,0,526,0,0.950175,9.156959,2.797616,21,RXC J0246.0+3653,0.0488,2.100583,0.188193,0.198317,J0246.0+3653,,,,-10,-1000.0,0,,Simbad,41.5339378,36.857099
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,720,720,PSZ2 G147.17+42.67,147.1700957,42.6745729,147.4524607,64.9221226,2.428902,4.92011,1,100,0,999999,0,0.998781,1.314098,0.549868,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-1,-1000.0,0,,Simbad,147.4524607,64.9221226
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,721,721,PSZ2 G147.88+53.24,147.8831492,53.2407015,164.3923732,58.018728,1.987082,6.08506,3,11,0,528,0,0.995944,1.413914,0.521073,20,SL J1057.5+5759,0.6,6.46858,0.598122,0.601981,,RMJ105731.0+575945.8,,,3,3.40513,0,,Simbad,164.3923732,58.018728
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,722,722,PSZ2 G148.36+75.23,148.3672873,75.2367621,184.6185275,40.2211166,2.889235,5.46072,3,111,0,999999,0,0.99856,2.133985,0.791599,21,RXC J1218.4+4013,0.3038,4.752996,0.469796,0.539913,J1218.4+4013,RMJ121826.4+401328.8,,,3,-1000.0,0,,Simbad,184.6185275,40.2211166
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,723,723,PSZ2 G148.60-48.61,148.6087124,-48.6187673,29.8157808,10.8423085,7.572049,4.71016,3,1,0,999999,0,0.006611,7.784498,1.796045,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,29.8157808,10.8423085
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,724,724,PSZ2 G149.22+54.18,149.2283806,54.1801192,164.6039329,56.7926202,1.25123,15.99257,3,111,0,530,0,0.98995,5.907014,0.795964,20,RXC J1058.4+5647,0.1369,5.865067,0.216698,0.227581,J1058.4+5647,RMJ105823.7+564742.0,,,-10,-100.0,1,,Simbad,164.6039329,56.7926202
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,725,725,PSZ2 G149.39-36.84,149.3979988,-36.8456209,35.3752965,21.3546368,2.428839,7.26421,1,111,0,531,0,0.999867,5.650955,1.679738,20,ACO   344,0.17,5.41687,0.440593,0.502172,,,,,-10,11.633,1,,Simbad,35.3752965,21.3546368
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,726,726,PSZ2 G149.63-84.19,149.6357654,-84.1917991,15.6691147,-21.9120876,2.428905,11.49858,1,111,0,532,0,0.99112,9.416112,1.7825,21,RXCJ0102.7-2152,0.0569,3.017628,0.179196,0.163882,J0102.7-2152,,,,-10,-1000.0,1,,Simbad,15.6691147,-21.9120876
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,727,727,PSZ2 G149.73+24.49,149.7302595,24.4936774,102.6639918,65.7775385,5.940688,4.51915,2,10,1,999999,0,0.300314,0.974193,0.303025,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,"Point sources at: 217GHz, 353GHz, 545GHz, 857GHz,",Simbad,102.6639918,65.7775385
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,728,728,PSZ2 G149.75+34.68,149.7559362,34.686833,127.7147488,65.86229,2.428883,18.07203,1,111,0,533,0,0.996207,6.666062,0.767523,21,RXC J0830.9+6551,0.1818,8.859059,0.323006,0.320209,J0830.9+6551,,,,-10,46.3761,1,,Simbad,127.7147488,65.86229
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,729,729,PSZ2 G150.24+48.72,150.2453104,48.7235003,155.8513528,59.8084612,4.951929,5.01426,2,10,0,999999,0,0.86858,1.734343,0.770255,21,RXC J1023.3+5948,0.2055,3.559362,0.407305,0.438316,J1023.3+5948,RMJ102320.8+594839.7,,,-10,-1000.0,0,,Simbad,155.8513528,59.8084612
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,730,730,PSZ2 G150.56+46.67,150.5616575,46.6747441,152.1830033,60.7777985,3.510416,5.24259,2,10,0,999999,0,0.963978,1.664461,0.611061,24,RMJ100838.3+604644.2,0.398297,5.213355,0.623271,0.609021,,RMJ100838.3+604644.2,,,3,-1000.0,0,,Simbad,152.1830033,60.7777985
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,731,731,PSZ2 G150.56+58.32,150.5657009,58.3279586,168.7952399,53.3275392,1.424736,8.58441,2,111,0,535,0,0.977937,2.041539,0.658089,20,RXC J1115.2+5320,0.47,7.552688,0.496695,0.520525,,RMJ111514.8+531954.6,,,3,8.63136,1,,Simbad,168.7952399,53.3275392
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,732,732,PSZ2 G150.64-14.21,150.6459966,-14.2149444,49.3320472,40.6768891,5.088335,4.67771,2,10,0,999999,0,0.999724,2.046952,1.054456,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,49.3320472,40.6768891
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,733,733,PSZ2 G150.90-39.05,150.9062058,-39.0539024,35.4972334,18.8491828,2.428256,5.55919,1,111,0,536,0,0.994081,5.727897,2.08221,20,WHL J35.5193+18.77,0.2249,5.001371,0.580487,0.623492,,,,,-10,-1000.0,0,,Simbad,35.4972334,18.8491828
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,734,734,PSZ2 G151.19+48.27,151.1908272,48.2714613,154.4084204,59.5509862,2.784797,6.61387,2,111,0,537,0,0.981542,1.020599,0.185652,24,RMJ101734.3+593339.8,0.289487,5.080495,0.468974,0.475662,J1017.5+5934,RMJ101734.3+593339.8,,,-10,-100.0,1,SZ projection: z=0.29 & z=0.35.,Simbad,154.4084204,59.5509862
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,1117,1117,PSZ2 G246.45-07.68,246.451297,-7.682811,111.8392777,-33.2310445,2.428334,5.4876,1,110,0,999999,0,0.191406,1.185601,0.460091,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,111.8392777,-33.2310445
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,735,735,PSZ2 G151.62+54.78,151.6217068,54.7833711,163.7127673,55.3609577,2.428887,4.61584,1,100,0,999999,0,0.872216,1.07037,0.479847,24,RMJ105452.0+552112.6,0.486423,5.36529,0.682899,0.750055,,RMJ105452.0+552112.6,,,3,-1000.0,0,,Simbad,163.7127673,55.3609577
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,736,736,PSZ2 G151.86-75.04,151.869832,-75.0446744,20.2488992,-13.8593408,2.428712,5.24833,1,111,0,999999,0,0.983561,3.033386,1.401097,21,RXCJ0120.9-1351,0.0519,1.671549,0.228695,0.232973,J0120.9-1351,,,,-10,-1000.0,0,,Simbad,20.2488992,-13.8593408
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,737,737,PSZ2 G151.90+11.63,151.9040287,11.6301267,78.8513516,58.7099266,2.428835,5.54678,1,111,0,999999,0,0.99994,10.171752,4.956118,21,RXC J0515.3+5845,0.1203,3.862952,0.493891,0.467602,J0515.3+5845,,,,-10,-1000.0,0,,Simbad,78.8513516,58.7099266
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,738,738,PSZ2 G152.33+81.28,152.3342191,81.2800988,187.6698694,34.6289677,2.428671,6.09016,1,111,1,999999,0,0.989223,1.116534,0.319319,21,RXC J1230.7+3439,0.3331,5.358087,0.532108,0.563794,J1230.7+3439,RMJ123030.5+343801.4,,,3,-1000.0,1,"Point sources at: 353GHz,",Simbad,187.6698694,34.6289677
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,739,739,PSZ2 G152.40+75.00,152.408939,75.0083804,183.3146954,39.8576654,2.428658,4.69543,1,100,0,999999,0,0.836833,0.853626,0.317614,-1,,-1.0,1e+20,1e+20,1e+20,,,,,0,-1000.0,0,,Simbad,183.3146954,39.8576654
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,740,740,PSZ2 G152.47+42.11,152.4767583,42.1188799,142.4646549,61.6578671,2.42747,4.81073,1,100,0,999999,0,0.999933,1.393927,0.632314,-1,,-1.0,1e+20,1e+20,1e+20,,,,,2,-1000.0,0,,Simbad,142.4646549,61.6578671
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,741,741,PSZ2 G152.70+25.46,152.7061916,25.4669361,106.096311,63.3172952,3.110135,6.24728,3,111,0,540,0,0.999265,5.089498,1.677812,21,RXC J0704.4+6318,0.098,2.945928,0.239015,0.272505,J0704.4+6318,,,,-10,-1000.0,1,,Simbad,106.096311,63.3172952
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,742,742,PSZ2 G153.00-58.26,153.0073693,-58.26545,28.14512,0.9903359,2.428759,5.64442,1,111,0,541,0,0.967662,2.652286,0.976016,20,RXC J0152.7+0100,0.227,5.04463,0.567708,0.586993,J0152.7+0100,RMJ015242.0+010025.5,ACT-CL J0152.7+0100,,-10,-1000.0,0,,Simbad,28.14512,0.9903359
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,743,743,PSZ2 G153.29+36.56,153.2944013,36.566257,130.6775589,62.6758305,2.14124,8.38265,3,1,1,542,0,0.000175,18.291052,2.701015,10,,0.65,6.31553,1.43413,1.09879,,,,,-3,-2.05011,0,"Point sources at: 545GHz, 857GHz,",Simbad,130.6775589,62.6758305
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,744,744,PSZ2 G153.56+36.82,153.5645172,36.8251161,131.1331774,62.4116576,1.562508,15.89673,3,11,1,999999,0,3.4e-05,15.12024,1.63593,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,"Point sources at: 857GHz,",Simbad,131.1331774,62.4116576
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,745,745,PSZ2 G153.57+36.26,153.5714896,36.264962,129.9421844,62.5147788,5.413188,6.8669,2,110,1,543,0,0.468176,9.230793,2.523983,10,,0.132,3.373701,0.368214,0.410997,,,,,-3,0.639852,0,"Point sources at: 353GHz, 545GHz, 857GHz, X-ray under-luminous,",Simbad,129.9421844,62.5147788
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,746,746,PSZ2 G153.68+36.96,153.6874331,36.9657519,131.3865663,62.2867048,2.428912,5.06744,1,100,0,999999,0,0.001078,2.985748,1.103103,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,131.3865663,62.2867048
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,747,747,PSZ2 G153.80+33.79,153.8005934,33.7900016,124.5597121,62.6820159,2.428279,4.5162,1,100,0,999999,0,0.982232,1.087488,0.461495,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,124.5597121,62.6820159
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,748,748,PSZ2 G154.13+40.19,154.1370584,40.1997712,137.8075765,61.1323961,2.335678,6.40044,3,111,0,999999,0,0.991852,1.924112,0.620027,24,RMJ091105.6+610747.4,0.289825,5.468107,0.447913,0.458602,,RMJ091105.6+610747.4,,,-10,-1000.0,1,,Simbad,137.8075765,61.1323961
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,749,749,PSZ2 G155.10-49.97,155.1031868,-49.9706705,33.0806075,7.7805326,3.267388,5.03054,2,110,0,545,0,0.999252,1.158039,0.313674,20,WHL J33.0799+7.795,0.459,6.570337,0.765044,0.816196,,,,,3,-1000.0,0,,Simbad,33.0806075,7.7805326
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,750,750,PSZ2 G155.27-68.42,155.2746167,-68.4216224,24.3337522,-8.4815283,2.428344,7.98366,1,111,1,546,0,0.967005,2.430819,0.575585,10,WHL J24.3324-8.477,0.566,8.934781,0.648214,0.701543,,RMJ013725.0-082722.7,,,3,-1000.0,1,"Point sources at: 545GHz,",Simbad,24.3337522,-8.4815283
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,751,751,PSZ2 G155.46-60.15,155.4642703,-60.1546513,28.3866404,-1.2659784,6.994147,4.77424,3,101,0,999999,0,0.937406,3.187364,1.281673,21,RXC J0153.5-0118,0.2438,4.261919,0.534003,0.614948,J0153.5-0118,RMJ015334.3-011808.7,,,-10,-1000.0,0,,Simbad,28.3866404,-1.2659784
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,752,752,PSZ2 G155.80+70.40,155.8066827,70.40959,178.4833022,42.8599617,2.403199,4.81041,2,10,0,999999,0,0.925419,0.989761,0.39758,24,RMJ115353.2+425213.2,0.333145,4.419779,0.527941,0.584621,,RMJ115353.2+425213.2,,,3,-1000.0,0,,Simbad,178.4833022,42.8599617
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,753,753,PSZ2 G155.95-72.13,155.9513871,-72.132599,22.6949779,-11.8314252,2.346285,5.13684,2,10,0,547,0,0.996529,0.991822,0.26677,11,,0.62,6.468981,0.717602,0.77804,,,,,3,-1000.0,0,,Simbad,22.6949779,-11.8314252
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,754,754,PSZ2 G156.24+22.32,156.2469293,22.3253792,101.2348846,59.4509539,2.779324,4.78846,2,10,0,999999,0,0.963685,0.814648,0.169152,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-3,-1000.0,0,,Simbad,101.2348846,59.4509539
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,755,755,PSZ2 G156.26+59.64,156.2697997,59.6498233,167.1023604,50.2811122,2.066304,6.39086,3,111,0,999999,0,0.993696,1.594665,0.507962,24,RMJ110830.0+501602.9,0.587747,6.767759,0.594874,0.595929,,RMJ110830.0+501602.9,,,3,-1000.0,1,,Simbad,167.1023604,50.2811122
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,756,756,PSZ2 G156.88+13.48,156.8846095,13.4876199,86.4220679,55.5110309,1.951785,8.27798,2,111,0,548,0,0.999319,3.202126,0.925822,20,,-1.0,1e+20,1e+20,1e+20,,,,,3,7.57102,0,,Simbad,86.4220679,55.5110309
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,757,757,PSZ2 G157.07-33.63,157.0710053,-33.6324345,42.9257861,21.1472335,3.785288,4.74787,2,10,0,549,0,0.065969,1.951832,0.730868,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-1,-100.0,0,,Simbad,42.9257861,21.1472335
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,758,758,PSZ2 G157.32-26.77,157.327397,-26.7745831,47.2494391,26.7586021,2.380717,10.41171,2,111,0,550,0,0.990911,4.002774,0.956843,21,MACSJ0308.9+2645,0.356,10.755582,0.628589,0.652322,J0308.9+2645,,,,3,25.8737,0,,Simbad,47.2494391,26.7586021
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,759,759,PSZ2 G157.43+30.34,157.4308525,30.3444098,117.2381631,59.6949221,1.302562,8.75539,3,11,1,551,1,0.993552,1.383574,0.161086,11,[ATZ98] B100,0.45,8.122155,0.527328,0.529223,,,,,3,32.5081,1,"Point sources at: 353GHz, 545GHz, 857GHz,",Simbad,117.2381631,59.6949221
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,760,760,PSZ2 G157.63+78.02,157.6319961,78.0266331,184.3871544,36.7167322,3.750879,6.30027,2,111,0,552,0,0.896688,1.611293,0.376943,24,RMJ121731.2+364111.3,0.377025,5.557393,0.546823,0.588035,,RMJ121731.2+364111.3,,,3,-100.0,1,,Simbad,184.3871544,36.7167322
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,761,761,PSZ2 G157.82+21.28,157.8251731,21.2809521,100.1216591,57.7474951,2.319771,6.33392,3,111,0,553,0,0.990485,3.073479,1.016429,11,,0.43,7.009147,0.519503,0.559699,,,,,3,2.1462,1,,Simbad,100.1216591,57.7474951
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,762,762,PSZ2 G158.35-47.49,158.3578063,-47.4945165,36.2106231,8.8498959,2.428323,5.014,1,100,0,554,0,0.980358,1.598496,0.61794,12,,0.305,5.659596,0.726312,0.779761,,,,,3,-1000.0,0,,Simbad,36.2106231,8.8498959
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,763,763,PSZ2 G158.45-42.92,158.4580528,-42.9209317,38.7207487,12.7027873,4.767162,4.8072,2,10,0,999999,0,0.978255,1.860825,0.76778,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,,Simbad,38.7207487,12.7027873
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,764,764,PSZ2 G159.40-40.67,159.401261,-40.6794549,40.5699971,14.2141296,3.665359,5.05442,2,11,0,999999,0,0.968162,2.505685,1.007735,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,0,,Simbad,40.5699971,14.2141296
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,765,765,PSZ2 G159.86+42.57,159.8615747,42.5720605,139.8791204,56.3460071,2.42886,5.08733,1,100,0,999999,0,0.90618,1.732637,0.8318,24,RMJ091944.3+562201.4,0.269608,4.612375,0.572142,0.568029,,RMJ091944.3+562201.4,,,-10,-1000.0,0,,Simbad,139.8791204,56.3460071
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,766,766,PSZ2 G159.91-73.50,159.9154786,-73.506232,22.9808773,-13.6139947,2.360511,17.06872,2,111,1,558,0,0.99254,6.982259,0.942473,21,RXCJ0131.8-1336,0.206,8.464249,0.283711,0.316031,J0131.8-1336,,,,-10,-1000.0,1,"Point sources at: 353GHz,",Simbad,22.9808773,-13.6139947
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,767,767,PSZ2 G160.83+81.66,160.8320763,81.6658553,186.7250132,33.5703267,5.415638,4.91372,2,10,0,999999,0,0.92114,1.618695,0.759961,21,BVH2007 154,0.888,5.700541,0.626935,0.691128,J1226.9+3332,,,,3,-1000.0,0,,Simbad,186.7250132,33.5703267
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,768,768,PSZ2 G160.83-70.63,160.83989,-70.6344653,24.8538861,-11.3814743,2.261781,6.30433,2,111,0,999999,0,0.998184,1.266184,0.274883,16,,-1.0,1e+20,1e+20,1e+20,,,,,3,-1000.0,1,,Simbad,24.8538861,-11.3814743
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,769,769,PSZ2 G160.94+44.85,160.9477576,44.8523584,143.3680894,54.9523149,4.879645,4.98439,3,1,1,999999,0,0.055669,1.132146,0.444837,-1,,-1.0,1e+20,1e+20,1e+20,,,,,2,-1000.0,0,"Point sources at: 545GHz, 857GHz,",Simbad,143.3680894,54.9523149
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,770,770,PSZ2 G161.39+26.27,161.3957855,26.2754757,110.4010747,55.7629569,3.811007,9.74722,2,111,0,560,0,0.988847,11.60122,2.566227,21,RXC J0721.3+5547,0.0381,2.134152,0.147713,0.153172,J0721.3+5547,,,,-10,-1000.0,1,,Simbad,110.4010747,55.7629569
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,771,771,PSZ2 G161.73-28.58,161.7320598,-28.5815583,49.5733828,23.0123233,2.428397,4.80883,1,100,1,999999,0,0.010477,2.18396,1.064732,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,"Point sources at: 545GHz, 857GHz,",Simbad,49.5733828,23.0123233
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,772,772,PSZ2 G161.94-48.17,161.9407688,-48.1753373,37.8754558,6.9716213,2.428911,7.98023,1,111,0,561,0,0.996475,4.078508,1.013609,20,ACO 360,0.2203,6.535912,0.514857,0.528498,,,,,-10,-1000.0,1,,Simbad,37.8754558,6.9716213
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,773,773,PSZ2 G162.33+25.03,162.3363913,25.0378278,108.5623312,54.6900499,2.428912,5.37799,1,101,0,563,0,0.997706,2.126405,0.930097,21,A572,0.1043,2.852628,0.362213,0.378052,J0714.3+5441,,,,-10,-100.0,0,,Simbad,108.5623312,54.6900499
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,774,774,PSZ2 G162.49-71.98,162.4943376,-71.9899743,24.5099651,-12.797438,2.428718,6.27127,1,111,0,999999,0,0.996997,5.122276,1.723997,21,RXC J0137.9-1248,0.2108,4.643719,0.474605,0.524481,J0137.9-1248,,,,-10,-1000.0,1,,Simbad,24.5099651,-12.797438
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,775,775,PSZ2 G163.04-27.80,163.0429245,-27.8005176,51.0846176,22.9189349,9.258666,4.74695,3,111,0,566,0,0.368351,5.586131,2.194939,15,,-1.0,1e+20,1e+20,1e+20,,,,,-2,6.17413,0,,Simbad,51.0846176,22.9189349
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,776,776,PSZ2 G163.22-26.48,163.2289714,-26.4898111,52.1190377,23.8375434,3.839714,6.34635,1,111,1,999999,0,0.020219,2.423365,0.795818,-1,,-1.0,1e+20,1e+20,1e+20,,,,,2,-1000.0,0,"Point sources at: 217GHz,",Simbad,52.1190377,23.8375434
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,777,777,PSZ2 G163.61+34.30,163.6198863,34.3032156,124.7098793,54.5333069,4.153203,4.6709,2,10,0,999999,0,0.898187,1.727578,0.781634,24,RMJ081857.0+543153.8,0.595861,5.759564,0.732794,0.745514,,RMJ081857.0+543153.8,,,3,-1000.0,0,,Simbad,124.7098793,54.5333069
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,778,778,PSZ2 G163.69+53.52,163.6987887,53.5214657,155.5974894,50.1197468,1.957376,9.65552,2,111,0,567,0,0.924442,3.284217,0.71138,20,RXC J1022.5+5006,0.158,4.733641,0.292316,0.320825,J1022.5+5006,RMJ102228.4+500620.2,,,-10,5.09516,1,,Simbad,155.5974894,50.1197468
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,779,779,PSZ2 G163.87+48.54,163.8742363,48.5461716,148.2005391,51.8882756,3.108357,4.95217,3,11,0,999999,0,0.956614,1.167596,0.431497,21,ZwCl2701,0.214,3.621027,0.422104,0.44706,J0952.7+5153,RMJ095249.2+515305.4,,,-10,-1000.0,0,,Simbad,148.2005391,51.8882756
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,780,780,PSZ2 G163.89+11.55,163.8942573,11.5527271,88.9452086,48.5704927,2.428907,4.78201,1,100,1,999999,0,0.003035,2.729545,1.540562,-1,,-1.0,1e+20,1e+20,1e+20,,,,,-2,-1000.0,0,"Point sources at: 217GHz, 353GHz, 545GHz,",Simbad,88.9452086,48.5704927
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,781,781,PSZ2 G164.18-38.88,164.1832145,-38.8870039,44.7278192,13.5662275,1.743953,19.65653,3,111,0,568,0,0.993076,34.620834,3.979731,21,RXC J0258.9+1334,0.0739,6.745817,0.220716,0.172188,J0258.9+1334,,,,-10,-1000.0,0,,Simbad,44.7278192,13.5662275
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,782,782,PSZ2 G164.29+08.94,164.2904232,8.9462799,85.8488076,46.953385,2.42853,6.22331,1,111,0,569,0,0.936413,3.065611,1.050344,20,WHL J85.8665+46.93,0.2505,6.186835,0.611628,0.637368,,,,,-10,14.3787,0,,Simbad,85.8488076,46.953385
planck_psz2,J/A+A/594/A27/psz2,J/A+A/594/A27/psz2,783,783,PSZ2 G164.31-39.46,164.3116069,-39.4630119,44.4519682,13.0469689,2.357804,12.96421,2,111,0,570,0,0.993134,31.970587,7.412498,21,RXC J0257.8+1302,0.0722,5.239323,0.291757,0.232107,J0257.8+1302,,,,-10,-1000.0,0,,Simbad,44.4519682,13.0469689
